date,fund_name,amc,category,isin,company,sector,pct_nav,market_value
2023-01-31,Aravali Large Cap Fund,Aravali,Large Cap,INE752H01013,Zomato Ltd,Consumer,2.0268,120.13
2023-01-31,Aravali Large Cap Fund,Aravali,Large Cap,INE663F01024,Info Edge India Ltd,IT,1.8156,107.61
2023-01-31,Aravali Large Cap Fund,Aravali,Large Cap,INE742F01042,Adani Ports and SEZ Ltd,Industrials,1.6105,95.45
2023-01-31,Aravali Large Cap Fund,Aravali,Large Cap,INE239A01016,Nestle India Ltd,Consumer,1.5057,89.24
2023-01-31,Aravali Large Cap Fund,Aravali,Large Cap,INE029A01011,Bharat Petroleum Corporation Ltd,Energy,1.2629,74.85
2023-01-31,Aravali Large Cap Fund,Aravali,Large Cap,INE280A01028,Titan Company Ltd,Consumer,1.2541,74.33
2023-01-31,Aravali Large Cap Fund,Aravali,Large Cap,INE437A01024,Apollo Hospitals Enterprise Ltd,Healthcare,1.0824,64.15
2023-01-31,Aravali Large Cap Fund,Aravali,Large Cap,INE134E01011,Power Finance Corporation Ltd,Financials,1.045,61.94
2023-01-31,Aravali Large Cap Fund,Aravali,Large Cap,INE114A01011,Steel Authority of India Ltd,Materials,0.8654,51.29
2023-01-31,Aravali Large Cap Fund,Aravali,Large Cap,INE733E01010,NTPC Ltd,Utilities,0.7927,46.98
2023-01-31,Aravali Large Cap Fund,Aravali,Large Cap,INE917I01010,Bajaj Auto Ltd,Auto,0.7684,45.54
2023-01-31,Aravali Large Cap Fund,Aravali,Large Cap,INE038A01020,Hindalco Industries Ltd,Materials,0.682,40.42
2023-01-31,Aravali Large Cap Fund,Aravali,Large Cap,INE157S01003,Sundar Finance 055 Ltd,Financials,0.6112,36.23
2023-01-31,Aravali Large Cap Fund,Aravali,Large Cap,INE313Y01089,Crest Materials 056 Ltd,Materials,0.55,32.6
2023-01-31,Aravali Large Cap Fund,Aravali,Large Cap,INE522W01010,Vertex Infra 057 Ltd,Industrials,0.5288,31.34
2023-01-31,Aravali Large Cap Fund,Aravali,Large Cap,INE391S01035,Harbor Digital 059 Ltd,Telecom,0.4707,27.9
2023-01-31,Aravali Large Cap Fund,Aravali,Large Cap,INE995M01004,Bharat Energy 062 Ltd,Energy,0.4287,25.41
2023-01-31,Aravali Large Cap Fund,Aravali,Large Cap,INE103F01033,Orion Consumer 063 Ltd,Consumer,0.387,22.94
2023-01-31,Aravali Large Cap Fund,Aravali,Large Cap,INE105Z01077,Zenith Healthcare 064 Ltd,Healthcare,0.3388,20.08
2023-01-31,Aravali Large Cap Fund,Aravali,Large Cap,INE611D01089,Sundar Finance 065 Ltd,Financials,0.3213,19.04
2023-01-31,Aravali Large Cap Fund,Aravali,Large Cap,INE484Q01012,Crest Materials 066 Ltd,Materials,0.3051,18.08
2023-01-31,Aravali Large Cap Fund,Aravali,Large Cap,INE684C01063,Vertex Infra 067 Ltd,Industrials,0.2702,16.01
2023-01-31,Aravali Large Cap Fund,Aravali,Large Cap,INE631W01056,Harbor Digital 069 Ltd,Telecom,0.2475,14.67
2023-01-31,Aravali Large Cap Fund,Aravali,Large Cap,INE206F01019,Sundar Finance 075 Ltd,Financials,0.2158,12.79
2023-01-31,Aravali Large Cap Fund,Aravali,Large Cap,INE070U01084,Vertex Infra 077 Ltd,Industrials,0.1917,11.36
2023-01-31,Aravali Large Cap Fund,Aravali,Large Cap,INE233N01055,Vertex Infra 087 Ltd,Industrials,0.1809,10.72
2023-01-31,Aravali Large Cap Fund,Aravali,Large Cap,INE216O01045,Crest Materials 096 Ltd,Materials,0.1803,10.69
2023-01-31,Aravali Large Cap Fund,Aravali,Large Cap,INE803U01018,Harbor Digital 079 Ltd,Telecom,0.18,10.67
2023-01-31,Aravali Large Cap Fund,Aravali,Large Cap,INE863J01002,Harbor Digital 089 Ltd,Telecom,0.18,10.67
2023-01-31,Aravali Large Cap Fund,Aravali,Large Cap,INE325E01013,Zenith Healthcare 084 Ltd,Healthcare,0.1774,10.51
2023-01-31,Aravali Large Cap Fund,Aravali,Large Cap,INE532W01017,Nova Industries 100 Ltd,Industrials,0.175,10.37
2023-01-31,Aravali Large Cap Fund,Aravali,Large Cap,INE572E01009,Harbor Digital 099 Ltd,Telecom,0.1732,10.27
2023-01-31,Aravali Large Cap Fund,Aravali,Large Cap,INE138K01019,Nova Industries 090 Ltd,Industrials,0.172,10.19
2023-01-31,Aravali Large Cap Fund,Aravali,Large Cap,INE891M01038,Bharat Energy 082 Ltd,Energy,0.1697,10.06
2023-01-31,Aravali Large Cap Fund,Aravali,Large Cap,INE348O01032,Vertex Infra 097 Ltd,Industrials,0.1688,10.0
2023-01-31,Aravali Large Cap Fund,Aravali,Large Cap,INE891J01043,Apex Systems 091 Ltd,IT,0.1686,9.99
2023-01-31,Aravali Mid Cap Fund,Aravali,Mid Cap,INE565T01096,Orion Consumer 103 Ltd,Consumer,4.7792,975.72
2023-01-31,Aravali Mid Cap Fund,Aravali,Mid Cap,INE582G01072,Bharat Energy 102 Ltd,Energy,4.3934999999999995,896.98
2023-01-31,Aravali Mid Cap Fund,Aravali,Mid Cap,INE136I01001,Vertex Infra 107 Ltd,Industrials,4.3501,888.12
2023-01-31,Aravali Mid Cap Fund,Aravali,Mid Cap,INE618Q01072,Crest Materials 106 Ltd,Materials,4.2436,866.37
2023-01-31,Aravali Mid Cap Fund,Aravali,Mid Cap,INE596R01004,Sundar Finance 115 Ltd,Financials,3.4788,710.23
2023-01-31,Aravali Mid Cap Fund,Aravali,Mid Cap,INE934F01051,Prism Auto 108 Ltd,Auto,3.2361,660.68
2023-01-31,Aravali Mid Cap Fund,Aravali,Mid Cap,INE806N01006,Crest Materials 116 Ltd,Materials,3.2351,660.48
2023-01-31,Aravali Mid Cap Fund,Aravali,Mid Cap,INE218B01063,Apex Systems 111 Ltd,IT,3.2223,657.86
2023-01-31,Aravali Mid Cap Fund,Aravali,Mid Cap,INE512X01038,Zenith Healthcare 124 Ltd,Healthcare,3.2045,654.23
2023-01-31,Aravali Mid Cap Fund,Aravali,Mid Cap,INE832T01059,Vertex Infra 117 Ltd,Industrials,3.1484,642.78
2023-01-31,Aravali Mid Cap Fund,Aravali,Mid Cap,INE813D01069,Sundar Finance 125 Ltd,Financials,2.9774,607.87
2023-01-31,Aravali Mid Cap Fund,Aravali,Mid Cap,INE230Y01052,Zenith Healthcare 134 Ltd,Healthcare,2.6721,545.54
2023-01-31,Aravali Mid Cap Fund,Aravali,Mid Cap,INE730P01091,Apex Systems 121 Ltd,IT,2.6353,538.02
2023-01-31,Aravali Mid Cap Fund,Aravali,Mid Cap,INE451Q01071,Orion Consumer 133 Ltd,Consumer,2.5692,524.53
2023-01-31,Aravali Mid Cap Fund,Aravali,Mid Cap,INE552E01023,Sundar Finance 135 Ltd,Financials,2.5658,523.83
2023-01-31,Aravali Mid Cap Fund,Aravali,Mid Cap,INE831N01055,Vertex Infra 137 Ltd,Industrials,2.4198,494.03
2023-01-31,Aravali Mid Cap Fund,Aravali,Mid Cap,INE418Y01028,Bharat Energy 122 Ltd,Energy,2.4124,492.52
2023-01-31,Aravali Mid Cap Fund,Aravali,Mid Cap,INE227L01039,Prism Auto 128 Ltd,Auto,2.3322,476.14
2023-01-31,Aravali Mid Cap Fund,Aravali,Mid Cap,INE388X01012,Nova Industries 140 Ltd,Industrials,2.317,473.04
2023-01-31,Aravali Mid Cap Fund,Aravali,Mid Cap,INE900V01003,Crest Materials 136 Ltd,Materials,2.0929,427.29
2023-01-31,Aravali Mid Cap Fund,Aravali,Mid Cap,INE034P01022,Sundar Finance 145 Ltd,Financials,2.0466,417.83
2023-01-31,Aravali Mid Cap Fund,Aravali,Mid Cap,INE186O01059,Crest Materials 146 Ltd,Materials,1.8211,371.8
2023-01-31,Aravali Mid Cap Fund,Aravali,Mid Cap,INE849Z01038,Nova Industries 150 Ltd,Industrials,1.6988,346.83
2023-01-31,Aravali Mid Cap Fund,Aravali,Mid Cap,INE553N01024,Vertex Infra 147 Ltd,Industrials,1.5322,312.81
2023-01-31,Aravali Mid Cap Fund,Aravali,Mid Cap,INE023A01007,Bharat Energy 152 Ltd,Energy,1.4524,296.52
2023-01-31,Aravali Mid Cap Fund,Aravali,Mid Cap,INE551R01038,Zenith Healthcare 154 Ltd,Healthcare,1.3357,272.7
2023-01-31,Aravali Mid Cap Fund,Aravali,Mid Cap,INE642P01047,Zenith Healthcare 174 Ltd,Healthcare,1.3333,272.21
2023-01-31,Aravali Mid Cap Fund,Aravali,Mid Cap,INE440F01093,Apex Systems 151 Ltd,IT,1.2737,260.04
2023-01-31,Aravali Mid Cap Fund,Aravali,Mid Cap,INE588F01092,Bharat Energy 182 Ltd,Energy,1.2097,246.97
2023-01-31,Aravali Mid Cap Fund,Aravali,Mid Cap,INE420Q01080,Bharat Energy 162 Ltd,Energy,1.1955,244.07
2023-01-31,Aravali Mid Cap Fund,Aravali,Mid Cap,CASH_EQV,Cash and Equivalents,Cash and Equivalents,1.1864,242.22
2023-01-31,Aravali Mid Cap Fund,Aravali,Mid Cap,INE902C01066,Harbor Digital 159 Ltd,Telecom,1.1737,239.62
2023-01-31,Aravali Mid Cap Fund,Aravali,Mid Cap,INE186M01030,Crest Materials 166 Ltd,Materials,1.1515,235.09
2023-01-31,Aravali Mid Cap Fund,Aravali,Mid Cap,INE641Q01018,Apex Systems 171 Ltd,IT,0.9775,199.57
2023-01-31,Aravali Mid Cap Fund,Aravali,Mid Cap,INE369W01056,Prism Auto 168 Ltd,Auto,0.9716,198.36
2023-01-31,Aravali Mid Cap Fund,Aravali,Mid Cap,INE090A01031,Vertex Infra 187 Ltd,Industrials,0.9251,188.87
2023-01-31,Aravali Mid Cap Fund,Aravali,Mid Cap,INE655C01030,Nova Industries 180 Ltd,Industrials,0.9145,186.7
2023-01-31,Aravali Mid Cap Fund,Aravali,Mid Cap,INE027V01000,Zenith Healthcare 194 Ltd,Healthcare,0.8876,181.21
2023-01-31,Aravali Mid Cap Fund,Aravali,Mid Cap,INE753L01066,Orion Consumer 183 Ltd,Consumer,0.8461,172.74
2023-01-31,Aravali Mid Cap Fund,Aravali,Mid Cap,INE240F01077,Vertex Infra 197 Ltd,Industrials,0.8382,171.13
2023-01-31,Aravali Mid Cap Fund,Aravali,Mid Cap,INE850V01003,Orion Consumer 193 Ltd,Consumer,0.8344,170.35
2023-01-31,Aravali Mid Cap Fund,Aravali,Mid Cap,INE626O01025,Prism Auto 188 Ltd,Auto,0.7841,160.08
2023-01-31,Aravali Mid Cap Fund,Aravali,Mid Cap,INE657L01006,Sundar Finance 215 Ltd,Financials,0.7363,150.32
2023-01-31,Aravali Mid Cap Fund,Aravali,Mid Cap,INE515I01042,Nova Industries 210 Ltd,Industrials,0.7258,148.18
2023-01-31,Aravali Mid Cap Fund,Aravali,Mid Cap,INE321A01002,Nova Industries 200 Ltd,Industrials,0.6751,137.83
2023-01-31,Aravali Mid Cap Fund,Aravali,Mid Cap,INE615R01075,Vertex Infra 207 Ltd,Industrials,0.6546,133.64
2023-01-31,Aravali Mid Cap Fund,Aravali,Mid Cap,INE944V01055,Harbor Digital 199 Ltd,Telecom,0.6479,132.28
2023-01-31,Aravali Mid Cap Fund,Aravali,Mid Cap,INE061N01084,Prism Auto 218 Ltd,Auto,0.6299,128.6
2023-01-31,Aravali Mid Cap Fund,Aravali,Mid Cap,INE890I01049,Orion Consumer 203 Ltd,Consumer,0.6021,122.92
2023-01-31,Aravali Mid Cap Fund,Aravali,Mid Cap,INE759K01014,Orion Consumer 213 Ltd,Consumer,0.5972,121.92
2023-01-31,Aravali Mid Cap Fund,Aravali,Mid Cap,INE405D01010,Apex Systems 221 Ltd,IT,0.593,121.07
2023-01-31,Aravali Mid Cap Fund,Aravali,Mid Cap,INE366K01097,Zenith Healthcare 224 Ltd,Healthcare,0.5804,118.49
2023-01-31,Aravali Mid Cap Fund,Aravali,Mid Cap,INE046Y01047,Sundar Finance 225 Ltd,Financials,0.5638,115.11
2023-01-31,Aravali Mid Cap Fund,Aravali,Mid Cap,INE966C01072,Orion Consumer 223 Ltd,Consumer,0.5574,113.8
2023-01-31,Aravali Mid Cap Fund,Aravali,Mid Cap,INE579H01031,Harbor Digital 219 Ltd,Telecom,0.531,108.41
2023-01-31,Aravali Mid Cap Fund,Aravali,Mid Cap,INE924N01015,Vertex Infra 227 Ltd,Industrials,0.5309,108.39
2023-01-31,Aravali Mid Cap Fund,Aravali,Mid Cap,INE564I01023,Prism Auto 238 Ltd,Auto,0.4987,101.81
2023-01-31,Aravali Mid Cap Fund,Aravali,Mid Cap,INE246O01031,Crest Materials 236 Ltd,Materials,0.4905,100.14
2023-01-31,Aravali Mid Cap Fund,Aravali,Mid Cap,INE301V01084,Sundar Finance 245 Ltd,Financials,0.461,94.12
2023-01-31,Aravali Mid Cap Fund,Aravali,Mid Cap,INE274I01088,Bharat Energy 242 Ltd,Energy,0.4476,91.38
2023-01-31,Aravali Mid Cap Fund,Aravali,Mid Cap,INE158K01085,Nova Industries 240 Ltd,Industrials,0.4351,88.83
2023-01-31,Aravali Mid Cap Fund,Aravali,Mid Cap,INE496N01046,Vertex Infra 247 Ltd,Industrials,0.3663,74.78
2023-01-31,Aravali Small Cap Fund,Aravali,Small Cap,INE627U01023,Zenith Healthcare 254 Ltd,Healthcare,3.6663,181.12
2023-01-31,Aravali Small Cap Fund,Aravali,Small Cap,INE081A01020,Tata Steel Ltd,Materials,3.3456,165.27
2023-01-31,Aravali Small Cap Fund,Aravali,Small Cap,INE309H01020,Crest Materials 256 Ltd,Materials,3.3349,164.74
2023-01-31,Aravali Small Cap Fund,Aravali,Small Cap,INE974B01064,Harbor Digital 259 Ltd,Telecom,3.2172,158.93
2023-01-31,Aravali Small Cap Fund,Aravali,Small Cap,INE362L01083,Bharat Energy 252 Ltd,Energy,3.0371,150.03
2023-01-31,Aravali Small Cap Fund,Aravali,Small Cap,INE791T01082,Apex Systems 251 Ltd,IT,3.037,150.03
2023-01-31,Aravali Small Cap Fund,Aravali,Small Cap,INE115N01091,Zenith Healthcare 264 Ltd,Healthcare,2.9687,146.65
2023-01-31,Aravali Small Cap Fund,Aravali,Small Cap,INE824L01066,Nova Industries 260 Ltd,Industrials,2.9638,146.41
2023-01-31,Aravali Small Cap Fund,Aravali,Small Cap,INE097A01081,Apex Systems 261 Ltd,IT,2.9511,145.78
2023-01-31,Aravali Small Cap Fund,Aravali,Small Cap,INE271C01023,DLF Ltd,Real Estate,2.8891,142.72
2023-01-31,Aravali Small Cap Fund,Aravali,Small Cap,INE536V01003,Apex Systems 271 Ltd,IT,2.6095,128.91
2023-01-31,Aravali Small Cap Fund,Aravali,Small Cap,INE544P01048,Harbor Digital 269 Ltd,Telecom,2.5082,123.91
2023-01-31,Aravali Small Cap Fund,Aravali,Small Cap,INE276A01084,Bharat Energy 272 Ltd,Energy,2.4428,120.67
2023-01-31,Aravali Small Cap Fund,Aravali,Small Cap,INE797N01039,Prism Auto 268 Ltd,Auto,2.2634,111.81
2023-01-31,Aravali Small Cap Fund,Aravali,Small Cap,INE858O01006,Vertex Infra 267 Ltd,Industrials,2.2605,111.67
2023-01-31,Aravali Small Cap Fund,Aravali,Small Cap,INE895U01088,Sundar Finance 265 Ltd,Financials,2.1035,103.91
2023-01-31,Aravali Small Cap Fund,Aravali,Small Cap,CASH_EQV,Cash and Equivalents,Cash and Equivalents,2.0903,103.26
2023-01-31,Aravali Small Cap Fund,Aravali,Small Cap,INE704J01068,Bharat Energy 282 Ltd,Energy,2.0543,101.48
2023-01-31,Aravali Small Cap Fund,Aravali,Small Cap,INE714V01006,Zenith Healthcare 274 Ltd,Healthcare,1.9494,96.3
2023-01-31,Aravali Small Cap Fund,Aravali,Small Cap,INE525L01048,Orion Consumer 283 Ltd,Consumer,1.9407,95.87
2023-01-31,Aravali Small Cap Fund,Aravali,Small Cap,INE521R01097,Nova Industries 270 Ltd,Industrials,1.9284,95.26
2023-01-31,Aravali Small Cap Fund,Aravali,Small Cap,INE743I01088,Sundar Finance 285 Ltd,Financials,1.802,89.02
2023-01-31,Aravali Small Cap Fund,Aravali,Small Cap,INE639I01053,Sundar Finance 275 Ltd,Financials,1.7312,85.52
2023-01-31,Aravali Small Cap Fund,Aravali,Small Cap,INE606K01012,Apex Systems 291 Ltd,IT,1.7182,84.88
2023-01-31,Aravali Small Cap Fund,Aravali,Small Cap,INE336P01071,Vertex Infra 277 Ltd,Industrials,1.5889,78.49
2023-01-31,Aravali Small Cap Fund,Aravali,Small Cap,INE214N01028,Prism Auto 278 Ltd,Auto,1.5672,77.42
2023-01-31,Aravali Small Cap Fund,Aravali,Small Cap,INE949F01035,Orion Consumer 293 Ltd,Consumer,1.53,75.58
2023-01-31,Aravali Small Cap Fund,Aravali,Small Cap,INE843W01036,Nova Industries 280 Ltd,Industrials,1.5217,75.17
2023-01-31,Aravali Small Cap Fund,Aravali,Small Cap,INE286O01017,Sundar Finance 295 Ltd,Financials,1.5134,74.76
2023-01-31,Aravali Small Cap Fund,Aravali,Small Cap,INE139Q01076,Crest Materials 296 Ltd,Materials,1.4418,71.22
2023-01-31,Aravali Small Cap Fund,Aravali,Small Cap,INE216O01014,Bharat Energy 292 Ltd,Energy,1.4287,70.58
2023-01-31,Aravali Small Cap Fund,Aravali,Small Cap,INE391S01042,Nova Industries 290 Ltd,Industrials,1.4112,69.71
2023-01-31,Aravali Small Cap Fund,Aravali,Small Cap,INE550B01097,Harbor Digital 299 Ltd,Telecom,1.3667,67.51
2023-01-31,Aravali Small Cap Fund,Aravali,Small Cap,INE922X01085,Zenith Healthcare 284 Ltd,Healthcare,1.3289,65.65
2023-01-31,Aravali Small Cap Fund,Aravali,Small Cap,INE913R01051,Bharat Energy 302 Ltd,Energy,1.1472,56.67
2023-01-31,Aravali Small Cap Fund,Aravali,Small Cap,INE546D01041,Zenith Healthcare 294 Ltd,Healthcare,1.1157,55.12
2023-01-31,Aravali Small Cap Fund,Aravali,Small Cap,INE615Z01015,Bharat Energy 312 Ltd,Energy,1.0395,51.35
2023-01-31,Aravali Small Cap Fund,Aravali,Small Cap,INE340Z01069,Crest Materials 306 Ltd,Materials,1.0306,50.91
2023-01-31,Aravali Small Cap Fund,Aravali,Small Cap,INE661E01014,Apex Systems 311 Ltd,IT,0.9482,46.84
2023-01-31,Aravali Small Cap Fund,Aravali,Small Cap,INE664C01028,Crest Materials 316 Ltd,Materials,0.9462,46.74
2023-01-31,Aravali Small Cap Fund,Aravali,Small Cap,INE655F01089,Prism Auto 298 Ltd,Auto,0.9455,46.71
2023-01-31,Aravali Small Cap Fund,Aravali,Small Cap,INE888Y01067,Vertex Infra 297 Ltd,Industrials,0.9371,46.29
2023-01-31,Aravali Small Cap Fund,Aravali,Small Cap,INE838B01056,Vertex Infra 307 Ltd,Industrials,0.9343,46.15
2023-01-31,Aravali Small Cap Fund,Aravali,Small Cap,INE554X01065,Nova Industries 310 Ltd,Industrials,0.9265,45.77
2023-01-31,Aravali Small Cap Fund,Aravali,Small Cap,INE584G01065,Vertex Infra 317 Ltd,Industrials,0.888,43.87
2023-01-31,Aravali Small Cap Fund,Aravali,Small Cap,INE272R01030,Apex Systems 321 Ltd,IT,0.8825,43.6
2023-01-31,Aravali Small Cap Fund,Aravali,Small Cap,INE811X01025,Orion Consumer 303 Ltd,Consumer,0.8316,41.08
2023-01-31,Aravali Small Cap Fund,Aravali,Small Cap,INE229Y01084,Zenith Healthcare 324 Ltd,Healthcare,0.7868,38.87
2023-01-31,Aravali Small Cap Fund,Aravali,Small Cap,INE798X01065,Zenith Healthcare 314 Ltd,Healthcare,0.7834,38.7
2023-01-31,Aravali Small Cap Fund,Aravali,Small Cap,INE310Z01076,Sundar Finance 325 Ltd,Financials,0.7471,36.91
2023-01-31,Aravali Small Cap Fund,Aravali,Small Cap,INE571W01049,Sundar Finance 315 Ltd,Financials,0.7437,36.74
2023-01-31,Aravali Small Cap Fund,Aravali,Small Cap,INE394O01029,Vertex Infra 327 Ltd,Industrials,0.7363,36.37
2023-01-31,Aravali Small Cap Fund,Aravali,Small Cap,INE352B01017,Harbor Digital 329 Ltd,Telecom,0.7095,35.05
2023-01-31,Aravali Small Cap Fund,Aravali,Small Cap,INE504G01069,Orion Consumer 333 Ltd,Consumer,0.6758,33.38
2023-01-31,Aravali Small Cap Fund,Aravali,Small Cap,INE514N01040,Bharat Energy 332 Ltd,Energy,0.6552,32.37
2023-01-31,Aravali Small Cap Fund,Aravali,Small Cap,INE836I01040,Vertex Infra 337 Ltd,Industrials,0.5772,28.51
2023-01-31,Aravali Small Cap Fund,Aravali,Small Cap,INE399X01004,Apex Systems 341 Ltd,IT,0.5761,28.46
2023-01-31,Aravali Small Cap Fund,Aravali,Small Cap,INE899E01060,Sundar Finance 335 Ltd,Financials,0.5563,27.48
2023-01-31,Aravali Small Cap Fund,Aravali,Small Cap,INE687T01057,Orion Consumer 343 Ltd,Consumer,0.5417,26.76
2023-01-31,Aravali Small Cap Fund,Aravali,Small Cap,INE918E01017,Prism Auto 328 Ltd,Auto,0.5392,26.64
2023-01-31,Aravali Small Cap Fund,Aravali,Small Cap,INE826U01062,Crest Materials 346 Ltd,Materials,0.5231,25.84
2023-01-31,Aravali Small Cap Fund,Aravali,Small Cap,INE670V01006,Nova Industries 340 Ltd,Industrials,0.498,24.6
2023-01-31,Aravali Small Cap Fund,Aravali,Small Cap,INE199N01084,Bharat Energy 342 Ltd,Energy,0.484,23.91
2023-01-31,Aravali Small Cap Fund,Aravali,Small Cap,INE410F01056,Zenith Healthcare 344 Ltd,Healthcare,0.4815,23.79
2023-01-31,Aravali Small Cap Fund,Aravali,Small Cap,INE467J01098,Prism Auto 338 Ltd,Auto,0.4743,23.43
2023-01-31,Aravali Small Cap Fund,Aravali,Small Cap,INE588G01061,Vertex Infra 347 Ltd,Industrials,0.4361,21.54
2023-01-31,Aravali Small Cap Fund,Aravali,Small Cap,INE457L01035,Sundar Finance 345 Ltd,Financials,0.3901,19.27
2023-01-31,Brindavan ELSS Fund,Brindavan,ELSS,INE002A01018,Reliance Industries Ltd,Energy,8.245600000000001,1655.96
2023-01-31,Brindavan ELSS Fund,Brindavan,ELSS,INE009A01021,Infosys Ltd,IT,7.5658,1519.44
2023-01-31,Brindavan ELSS Fund,Brindavan,ELSS,INE040A01034,HDFC Bank Ltd,Financials,6.6916,1343.87
2023-01-31,Brindavan ELSS Fund,Brindavan,ELSS,INE467B01029,Tata Consultancy Services Ltd,IT,5.9758,1200.12
2023-01-31,Brindavan ELSS Fund,Brindavan,ELSS,INE154A01025,ITC Ltd,Consumer,5.4514,1094.8
2023-01-31,Brindavan ELSS Fund,Brindavan,ELSS,INE018A01030,Larsen & Toubro Ltd,Industrials,5.3786,1080.18
2023-01-31,Brindavan ELSS Fund,Brindavan,ELSS,INE030A01027,Hindustan Unilever Ltd,Consumer,4.8481,973.64
2023-01-31,Brindavan ELSS Fund,Brindavan,ELSS,INE585B01010,Maruti Suzuki India Ltd,Auto,4.6507,934.0
2023-01-31,Brindavan ELSS Fund,Brindavan,ELSS,INE044A01036,Sun Pharmaceutical Industries Ltd,Healthcare,4.2259,848.69
2023-01-31,Brindavan ELSS Fund,Brindavan,ELSS,INE101A01026,Mahindra & Mahindra Ltd,Auto,3.4095,684.73
2023-01-31,Brindavan ELSS Fund,Brindavan,ELSS,INE860A01027,HCL Technologies Ltd,IT,3.1143,625.44
2023-01-31,Brindavan ELSS Fund,Brindavan,ELSS,INE001A01036,Housing Development Finance Corp Ltd,Financials,3.0884,620.24
2023-01-31,Brindavan ELSS Fund,Brindavan,ELSS,INE481G01011,UltraTech Cement Ltd,Materials,2.9326,588.95
2023-01-31,Brindavan ELSS Fund,Brindavan,ELSS,INE155A01022,Tata Motors Ltd,Auto,2.8528,572.93
2023-01-31,Brindavan ELSS Fund,Brindavan,ELSS,INE752H01013,Zomato Ltd,Consumer,2.5902,520.19
2023-01-31,Brindavan ELSS Fund,Brindavan,ELSS,INE361B01024,Divi Laboratories Ltd,Healthcare,2.458,493.64
2023-01-31,Brindavan ELSS Fund,Brindavan,ELSS,INE066A01021,Eicher Motors Ltd,Auto,2.3932,480.63
2023-01-31,Brindavan ELSS Fund,Brindavan,ELSS,INE742F01042,Adani Ports and SEZ Ltd,Industrials,1.8683,375.21
2023-01-31,Brindavan ELSS Fund,Brindavan,ELSS,INE216A01030,Britannia Industries Ltd,Consumer,1.8393,369.39
2023-01-31,Brindavan ELSS Fund,Brindavan,ELSS,INE059A01026,Cipla Ltd,Healthcare,1.7703,355.53
2023-01-31,Brindavan ELSS Fund,Brindavan,ELSS,INE918I01026,Bajaj Finserv Ltd,Financials,1.529,307.07
2023-01-31,Brindavan ELSS Fund,Brindavan,ELSS,INE159A01016,GlaxoSmithKline Pharma Ltd,Healthcare,1.4751,296.24
2023-01-31,Brindavan ELSS Fund,Brindavan,ELSS,INE158A01026,Hero MotoCorp Ltd,Auto,1.4142,284.01
2023-01-31,Brindavan ELSS Fund,Brindavan,ELSS,CASH_EQV,Cash and Equivalents,Cash and Equivalents,1.1838,237.74
2023-01-31,Brindavan ELSS Fund,Brindavan,ELSS,INE509Q01028,Prism Auto 058 Ltd,Auto,1.1059,222.1
2023-01-31,Brindavan ELSS Fund,Brindavan,ELSS,INE134E01011,Power Finance Corporation Ltd,Financials,0.9629,193.38
2023-01-31,Brindavan ELSS Fund,Brindavan,ELSS,INE733E01010,NTPC Ltd,Utilities,0.9232,185.41
2023-01-31,Brindavan ELSS Fund,Brindavan,ELSS,INE085J01041,Zenith Healthcare 054 Ltd,Healthcare,0.843,169.3
2023-01-31,Brindavan ELSS Fund,Brindavan,ELSS,INE484Q01012,Crest Materials 066 Ltd,Materials,0.8017,161.01
2023-01-31,Brindavan ELSS Fund,Brindavan,ELSS,INE684C01063,Vertex Infra 067 Ltd,Industrials,0.7411,148.84
2023-01-31,Brindavan ELSS Fund,Brindavan,ELSS,INE105Z01077,Zenith Healthcare 064 Ltd,Healthcare,0.6775,136.06
2023-01-31,Brindavan ELSS Fund,Brindavan,ELSS,INE206F01019,Sundar Finance 075 Ltd,Financials,0.6519,130.92
2023-01-31,Brindavan ELSS Fund,Brindavan,ELSS,INE644L01038,Prism Auto 078 Ltd,Auto,0.6038,121.26
2023-01-31,Brindavan ELSS Fund,Brindavan,ELSS,INE641Q01080,Bharat Energy 072 Ltd,Energy,0.5727,115.02
2023-01-31,Brindavan ELSS Fund,Brindavan,ELSS,INE101V01012,Nova Industries 070 Ltd,Industrials,0.5483,110.12
2023-01-31,Brindavan ELSS Fund,Brindavan,ELSS,INE233N01055,Vertex Infra 087 Ltd,Industrials,0.4525,90.88
2023-01-31,Brindavan ELSS Fund,Brindavan,ELSS,INE121Z01056,Apex Systems 081 Ltd,IT,0.4358,87.52
2023-01-31,Brindavan ELSS Fund,Brindavan,ELSS,INE835T01093,Bharat Energy 092 Ltd,Energy,0.4353,87.42
2023-01-31,Brindavan ELSS Fund,Brindavan,ELSS,INE095G01008,Orion Consumer 093 Ltd,Consumer,0.3949,79.31
2023-01-31,Brindavan ELSS Fund,Brindavan,ELSS,INE001O01070,Prism Auto 098 Ltd,Auto,0.3721,74.73
2023-01-31,Brindavan ELSS Fund,Brindavan,ELSS,INE216O01045,Crest Materials 096 Ltd,Materials,0.3146,63.18
2023-01-31,Brindavan ELSS Fund,Brindavan,ELSS,INE618Q01072,Crest Materials 106 Ltd,Materials,0.2668,53.58
